date,germany-1_close,germany-1_var,u.s.-1_close,u.s.-1_var,brazil-1_close,brazil-1_var,switzerland-1_close,switzerland-1_var,uk-1_close,uk-1_var,italy-1_close,italy-1_var,japan-1_close,japan-1_var,china-1_close,china-1_var,canada-1_close,canada-1_var,france-1_close,france-1_var,south-korea-1_close,south-korea-1_var,australia-1_close,australia-1_var,germany-10_close,germany-10_var,u.s.-10_close,u.s.-10_var,brazil-10_close,brazil-10_var,switzerland-10_close,switzerland-10_var,uk-10_close,uk-10_var,italy-10_close,italy-10_var,japan-10_close,japan-10_var,china-10_close,china-10_var,canada-10_close,canada-10_var,france-10_close,france-10_var,south-korea-10_close,south-korea-10_var,australia-10_close,australia-10_var
2014-03-19,0.168,2.44,0.1320,8.20,11.615,0.71,0.060,-14.29,0.4180,0.72,0.600,0.50,0.050,-7.41,3.220,-0.62,0.945,1.61,0.208,0.97,2.640,0.00,2.595,-0.65,1.5990,1.78,2.773,3.70,13.180,0.92,0.980,0.72,2.7000,0.82,3.385,0.56,0.618,-0.48,4.430,-1.12,2.477,2.95,2.158,1.51,3.524,-0.31,4.066,-0.81
2014-03-18,0.164,-0.61,0.1220,0.00,11.533,2.42,0.070,-12.50,0.4150,1.47,0.597,3.47,0.054,-6.90,3.240,0.00,0.930,-2.11,0.206,0.00,2.640,-0.04,2.612,2.47,1.5710,0.26,2.674,-0.74,13.060,0.54,0.973,0.52,2.6780,-0.33,3.366,-0.38,0.621,-1.58,4.480,0.67,2.406,-0.95,2.126,-0.61,3.535,0.57,4.099,1.69
2014-03-17,,,0.1220,0.49,11.260,0.09,0.080,14.29,0.4090,4.07,0.577,-6.63,0.058,-6.45,3.240,0.00,0.950,1.60,0.206,2.49,2.641,0.19,2.549,0.16,1.5670,1.29,2.694,2.05,12.990,1.09,0.968,0.31,2.6870,0.71,3.379,-0.91,0.631,0.96,4.450,-0.67,2.429,1.42,2.139,0.61,3.515,1.15,4.031,-0.02
2014-03-16,,,0.1214,2.02,,,,,0.3930,0.26,,,,,,,0.935,0.00,,,,,2.545,-0.12,,,2.640,-0.60,,,,,,,,,,,,,2.395,0.00,,,,,4.032,-0.86
2014-03-15,0.165,4.43,,,,,,,0.3920,-1.01,0.618,3.17,,,,,0.935,0.00,,,,,,,,,,,,,,,2.6680,0.00,3.410,-0.09,,,,,,,,,,,,
2014-03-14,0.158,7.48,0.1190,0.00,11.250,0.09,0.070,-41.67,0.3960,-1.74,0.599,4.54,0.062,-7.46,3.240,-1.22,0.935,-0.53,0.201,-0.50,2.636,-0.72,2.548,-3.12,1.5470,-0.06,2.656,0.42,12.850,-0.46,0.965,1.47,2.6680,-0.82,3.413,0.47,0.625,-1.73,4.480,-0.44,2.395,0.34,2.126,-0.61,3.475,-1.56,4.067,-3.33
2014-03-13,0.147,-7.55,0.1190,0.00,11.240,0.36,0.120,0.00,0.4030,-5.40,0.573,-1.38,0.067,6.35,3.280,0.00,0.940,0.00,0.202,-2.88,2.655,-0.19,2.630,2.69,1.5480,-3.07,2.645,-3.18,12.910,0.31,0.951,-3.65,2.6900,-2.25,3.397,-0.59,0.636,2.09,4.500,0.22,2.387,-2.73,2.139,-2.19,3.530,-0.28,4.207,0.24
2014-03-12,0.159,0.00,0.1190,-4.03,11.200,0.27,0.120,9.09,0.4260,0.71,0.581,0.52,0.063,-7.35,3.280,-0.30,0.940,-0.53,0.208,-1.89,2.660,-0.19,2.561,-0.66,1.5970,-2.56,2.732,-1.37,12.870,0.00,0.987,-2.28,2.7520,-1.11,3.417,0.50,0.623,-0.80,4.490,-0.44,2.454,-1.29,2.187,-1.66,3.540,-0.67,4.197,-0.10
2014-03-11,0.159,-2.45,0.1240,-1.98,11.170,-0.80,0.110,-8.33,0.4230,0.00,0.578,-0.52,0.068,3.03,3.290,-0.30,0.945,0.53,0.212,-0.93,2.665,-0.11,2.578,-0.50,1.6390,0.68,2.770,-0.32,12.870,-0.39,1.010,0.10,2.7830,-0.54,3.400,0.86,0.628,0.00,4.510,0.67,2.486,-0.48,2.224,0.95,3.564,-0.22,4.201,-0.36
2014-03-10,0.163,-8.43,0.1265,0.00,11.260,0.36,0.120,50.00,0.4230,0.71,0.581,-1.36,0.066,0.00,3.300,-1.20,0.940,-0.53,0.214,-1.38,2.668,-0.11,2.591,-0.46,1.6280,-1.63,2.779,-0.38,12.920,0.54,1.009,-1.56,2.7980,0.14,3.371,-1.58,0.628,0.48,4.480,-0.67,2.498,-1.07,2.203,-0.54,3.572,-0.42,4.216,-0.19
2014-03-09,0.178,0.00,0.1265,-0.39,11.220,0.00,0.080,0.00,0.4200,-2.33,0.589,0.00,0.066,-2.94,3.340,0.00,0.945,0.00,0.217,0.46,2.671,-0.11,2.603,0.50,1.6550,0.12,2.790,0.00,12.850,0.00,1.025,-1.06,2.7940,0.00,3.425,0.00,0.625,0.00,4.510,0.00,2.525,0.12,2.215,0.14,3.587,0.00,4.224,0.98
2014-03-08,0.178,1.14,,,,,0.080,-20.00,0.4300,1.42,0.589,1.73,,,,,0.945,-1.05,,,,,2.590,-0.27,,,,,,,,,2.7940,-0.07,3.425,0.23,,,,,,,,,,,,
2014-03-07,0.176,2.33,0.1270,2.42,11.220,0.27,0.100,100.00,0.4240,1.44,0.579,3.76,0.068,-2.86,3.340,-1.47,0.955,1.06,0.216,14.89,2.674,0.11,2.597,1.37,1.6530,0.12,2.790,1.86,12.850,0.55,1.036,0.78,2.7960,0.98,3.417,-0.93,0.625,0.64,4.510,0.45,2.522,0.36,2.212,-0.49,3.587,0.42,4.183,1.88
2014-03-06,0.172,34.37,0.1240,0.00,11.190,0.45,0.050,-28.57,0.4180,-3.02,0.558,2.39,0.070,-1.41,3.390,1.50,0.945,-0.53,0.188,16.05,2.671,-0.07,2.562,0.47,1.6510,3.06,2.739,1.14,12.780,0.71,1.028,6.31,2.7690,1.80,3.449,2.25,0.621,0.32,4.490,-0.66,2.513,1.49,2.223,2.40,3.572,0.08,4.106,1.11
2014-03-05,0.128,12.28,0.1240,15.89,11.140,-0.27,0.070,0.00,0.4310,2.13,0.545,-3.20,0.071,-2.74,3.340,-0.30,0.950,0.53,0.162,2.53,2.673,-0.26,2.550,2.82,1.6020,0.12,2.708,0.26,12.690,-0.08,0.967,2.65,2.7200,0.70,3.373,-1.23,0.619,1.31,4.520,0.44,2.476,0.12,2.171,0.14,3.569,-0.34,4.061,1.58
2014-03-04,0.114,-8.06,0.1070,2.88,,,0.070,40.00,0.4220,4.20,0.563,-5.38,0.073,-3.95,3.350,1.21,0.945,1.61,0.158,-5.95,2.680,0.00,2.480,2.27,1.6000,2.50,2.701,3.76,,,0.942,2.28,2.7010,2.04,3.415,-1.21,0.611,4.98,4.500,2.74,2.473,2.96,2.168,0.79,3.581,0.59,3.998,0.30
2014-03-03,0.124,-7.46,0.1040,-1.23,,,0.050,-28.57,0.4050,-4.26,0.595,0.34,0.076,22.58,3.310,1.85,0.930,-1.59,0.168,-1.75,2.680,0.75,2.425,0.12,1.5610,-4.06,2.603,-0.20,,,0.921,-7.81,2.6470,-2.47,3.457,-0.66,0.582,-0.68,4.380,-0.90,2.402,-0.91,2.151,-2.36,3.560,1.71,3.986,0.05
2014-03-02,,,0.1053,-1.59,,,,,,,,,,,,,0.945,0.00,,,,,2.422,-0.78,,,2.608,-1.54,,,,,,,,,,,,,,,,,,,3.984,-1.21
2014-03-01,,,,,,,,,0.4230,19.49,0.593,-1.00,,,,,0.945,0.00,,,,,,,,,,,,,,,2.7140,-0.26,3.480,0.03,,,,,,,,,,,,
2014-02-28,0.134,19.64,0.1070,5.94,11.170,0.90,0.070,-12.50,0.3540,-1.67,0.599,0.84,0.062,-16.22,3.250,-2.99,0.945,0.53,0.171,13.25,2.660,0.00,2.441,0.49,1.6270,3.76,2.649,0.38,12.700,2.17,0.999,4.39,2.7210,1.64,3.479,0.06,0.586,0.17,4.420,-0.67,2.424,0.29,2.203,3.48,3.500,0.29,4.033,-0.74
2014-02-27,0.112,5.66,0.1010,0.00,11.070,-0.54,0.080,60.00,0.3600,-3.49,0.594,-1.82,0.074,-3.90,3.350,0.60,0.940,-2.59,0.151,-7.93,2.660,0.57,2.429,-2.06,1.5680,-2.97,2.639,-1.01,12.430,-0.88,0.957,-3.04,2.6770,-1.87,3.477,-1.89,0.585,-0.68,4.450,0.45,2.417,-1.15,2.129,-3.10,3.490,-0.57,4.063,-1.72
2014-02-26,0.106,-17.83,0.1010,0.00,11.130,-0.09,0.050,-28.57,0.3730,-3.62,0.605,-1.63,0.077,4.05,3.330,-2.06,0.965,0.52,0.164,0.00,2.645,0.00,2.480,-1.27,1.6160,-2.12,2.666,-1.37,12.540,-1.10,0.987,-2.08,2.7280,-0.58,3.544,-1.23,0.589,0.34,4.430,-3.28,2.445,-1.65,2.197,-2.14,3.510,0.29,4.134,-1.01
2014-02-25,0.129,4.03,0.1010,-2.88,11.140,0.00,0.070,0.00,0.3870,5.45,0.615,-3.45,0.074,-5.13,3.400,-1.73,0.960,-0.52,0.164,-1.80,2.645,0.00,2.512,-0.24,1.6510,-1.67,2.703,-1.39,12.680,-0.47,1.008,0.00,2.7440,-1.19,3.588,-0.80,0.587,-2.65,4.580,1.55,2.486,-1.43,2.245,-1.41,3.500,-0.28,4.176,-0.24
2014-02-24,0.124,12.73,0.1040,-1.23,11.140,-0.09,0.070,-12.50,0.3670,-2.65,0.637,2.74,0.078,6.85,3.460,0.29,0.965,1.05,0.167,0.00,2.645,-0.56,2.518,-0.40,1.6790,0.72,2.741,0.14,12.740,-0.39,1.008,-0.69,2.7770,0.04,3.617,0.00,0.603,0.33,4.510,-0.66,2.522,0.00,2.277,0.44,3.510,-0.28,4.186,-0.40
2014-02-23,,,0.1053,-1.59,,,,,0.3770,2.45,,,,,,,0.955,0.00,,,,,2.528,-0.16,,,2.737,0.19,,,,,,,,,,,,,2.522,4.60,,,,,4.203,-0.12
2014-02-22,0.110,2.80,,,,,,,,,0.620,0.16,,,,,0.955,1.06,,,,,,,,,,,,,,,2.7760,-0.25,3.617,0.28,,,,,,,,,,,,
2014-02-21,0.107,-8.55,0.1070,-1.83,11.150,-0.09,0.080,0.00,0.3680,-3.41,0.619,-1.43,0.073,-6.41,3.450,0.00,0.945,0.53,0.167,1.83,2.660,0.72,2.532,1.08,1.6670,-1.65,2.732,-0.73,12.790,-1.08,1.015,-1.26,2.7830,-0.57,3.607,-1.21,0.601,0.33,4.540,0.00,2.411,-1.11,2.267,-1.31,3.520,1.15,4.208,1.30
2014-02-20,0.117,7.34,0.1090,4.81,11.160,-0.80,0.080,0.00,0.3810,3.25,0.628,-0.95,0.078,-1.27,3.450,-0.86,0.940,-1.05,0.164,1.23,2.641,-0.34,2.505,-0.36,1.6950,1.86,2.752,0.47,12.930,-1.37,1.028,2.49,2.7990,2.34,3.651,1.70,0.599,-2.28,4.540,-1.30,2.438,-0.33,2.297,1.64,3.480,-0.29,4.154,0.00
2014-02-19,0.109,0.93,0.1040,5.05,11.250,-0.09,0.080,33.33,0.3690,-0.81,0.634,-0.31,0.079,8.22,3.480,-1.42,0.950,0.53,0.162,-2.41,2.650,0.38,2.514,-1.18,1.6640,-0.54,2.739,1.11,13.110,0.15,1.003,-1.57,2.7350,-0.55,3.590,0.70,0.613,0.66,4.600,0.88,2.446,0.16,2.260,0.09,3.490,-0.85,4.154,-0.65
2014-02-18,0.108,-1.82,0.0990,-5.98,11.260,-0.62,0.060,-25.00,0.3720,-2.62,0.636,-5.92,0.073,5.80,3.530,0.00,0.945,-0.53,0.166,-0.60,2.640,-0.04,2.544,0.20,1.6730,-0.77,2.709,-1.43,13.090,0.00,1.019,-0.97,2.7500,-1.22,3.565,-1.52,0.609,0.00,4.560,0.88,2.442,-1.01,2.258,-1.27,3.520,0.86,4.181,0.36
2014-02-17,0.110,6.80,0.1053,1.25,11.330,-0.26,0.080,-20.00,0.3820,-0.52,0.676,-2.17,0.069,-5.48,3.530,0.28,,,0.167,4.37,2.641,0.04,2.539,-0.16,1.6860,-0.06,2.748,0.12,13.090,-0.30,1.029,-0.58,2.7840,-0.54,3.620,-2.11,0.609,1.84,4.520,0.44,,,2.287,0.22,3.490,0.29,4.166,0.00
2014-02-16,,,,,,,,,0.3840,2.67,,,,,,,,,,,,,2.543,0.83,,,,,,,,,,,,,,,,,,,,,,,4.166,0.53
2014-02-15,,,,,,,,,0.3740,-4.35,0.691,8.65,,,,,,,,,,,,,,,,,,,,,2.7990,0.14,3.698,0.41,,,,,,,,,,,,
2014-02-14,0.103,-4.63,0.1040,-8.77,11.360,-0.96,0.100,100.00,0.3910,2.62,0.636,-7.69,0.073,0.00,3.520,-1.95,0.950,0.00,0.160,3.90,2.640,-0.04,2.522,-0.39,1.6870,0.96,2.745,0.40,13.130,-0.45,1.035,-0.38,2.7950,0.07,3.683,-0.99,0.598,-1.48,4.500,0.22,2.467,0.20,2.282,0.40,3.480,-0.57,4.144,-0.88
2014-02-13,0.108,-10.74,0.1140,-4.20,11.470,0.26,0.050,-44.44,0.3810,-6.39,0.689,1.32,0.073,0.00,3.590,0.00,0.950,0.00,0.154,-9.41,2.641,0.00,2.532,-1.90,1.6710,-3.07,2.734,-1.05,13.190,-1.20,1.039,-0.67,2.7930,-0.99,3.720,-0.29,0.607,-1.14,4.490,-0.20,2.462,-1.01,2.273,-1.56,3.500,-1.13,4.181,-1.06
2014-02-12,0.121,-1.63,0.1190,0.00,11.440,0.18,0.090,12.50,0.4070,5.44,0.680,-0.73,0.073,-2.67,3.590,-0.55,0.950,0.00,0.170,1.19,2.641,0.04,2.581,0.04,1.7240,2.19,2.763,1.36,13.350,0.53,1.046,0.87,2.8210,2.77,3.731,0.92,0.614,0.00,4.499,0.09,2.487,1.10,2.309,1.18,3.540,0.57,4.226,0.88
2014-02-11,0.123,0.00,0.1190,1.71,11.420,0.00,0.080,0.00,0.3860,-1.28,0.685,0.00,,,3.610,-2.43,0.950,0.00,0.168,-2.89,2.640,0.00,2.580,0.90,1.6870,0.30,2.726,2.14,13.280,0.76,1.037,0.78,2.7450,0.96,3.697,0.19,0.000,-100.00,4.495,0.33,2.460,2.33,2.282,0.57,3.520,-0.56,4.189,1.06
2014-02-10,0.123,12.84,0.1170,-0.76,11.420,-0.52,0.080,-20.00,0.3910,0.00,0.685,2.39,0.075,-8.54,3.700,0.00,0.950,-0.52,0.173,6.79,2.640,0.00,2.557,-0.78,1.6820,1.26,2.669,-0.55,13.180,0.08,1.029,0.98,2.7190,0.44,3.690,-0.11,0.606,-2.42,4.480,-1.54,2.404,-0.08,2.269,1.16,3.540,-0.56,4.145,-0.48
2014-02-09,,,0.1179,-0.92,,,0.100,100.00,0.3910,4.83,,,,,,,0.955,0.00,,,,,2.577,0.47,,,2.684,0.00,,,,,,,,,,,,,,,,,,,4.165,0.75
2014-02-08,,,,,,,,,0.3730,-2.36,0.669,3.24,,,3.700,0.00,0.955,0.53,,,,,,,,,,,,,,,2.7070,-0.22,3.694,0.14,,,4.550,0.00,,,,,,,,
2014-02-07,0.109,-6.84,0.1190,-4.03,11.480,-1.03,0.050,-44.44,0.3820,-6.37,0.648,-2.11,0.082,-2.38,3.700,3.06,0.950,0.00,0.162,-14.29,2.640,-0.38,2.565,2.40,1.6610,-2.01,2.684,-0.67,13.170,-0.38,1.019,-0.68,2.7130,-1.31,3.689,-1.94,0.621,-0.48,4.550,0.00,2.406,-1.35,2.243,-1.75,3.560,0.28,4.134,0.98
2014-02-06,0.117,12.50,0.1240,4.20,11.600,0.09,0.090,80.00,0.4080,0.99,0.662,1.53,0.084,0.00,,,0.950,0.00,0.189,21.15,2.650,0.38,2.505,2.04,1.6950,3.29,2.702,1.24,13.220,-0.45,1.026,4.06,2.7490,2.19,3.762,-0.03,0.624,1.63,,,2.439,1.84,2.283,2.75,3.550,0.28,4.094,1.99
2014-02-05,0.104,0.00,0.1190,9.17,11.590,-1.24,0.050,-44.44,0.4040,4.94,0.652,-4.68,0.084,-2.33,,,0.950,1.06,0.156,5.41,2.640,0.08,2.455,1.20,1.6410,-0.61,2.669,1.44,13.280,-0.81,0.986,-0.40,2.6900,-0.52,3.763,-0.66,0.614,-0.81,,,2.395,1.91,2.222,-0.22,3.540,0.00,4.014,0.35
2014-02-04,0.104,-5.45,0.1090,19.78,11.736,-1.13,0.090,12.50,0.3850,2.67,0.684,-4.87,0.086,3.61,3.590,0.00,0.940,0.53,0.148,-2.63,2.638,-0.68,2.426,0.96,1.6510,0.12,2.631,2.10,13.388,-0.83,0.990,-0.90,2.7040,0.56,3.788,0.74,0.619,1.48,4.550,0.00,2.350,2.22,2.227,0.13,3.540,-1.67,4.000,-0.22
2014-02-03,0.110,27.91,0.0910,-1.83,11.870,1.28,0.080,-20.00,0.3750,-0.27,0.719,1.13,0.083,-1.19,,,0.935,-0.53,0.152,6.29,2.656,-0.19,2.403,-0.50,1.6490,-0.60,2.577,-3.33,13.500,0.75,0.999,1.42,2.6890,-1.14,3.760,-0.53,0.610,-2.56,,,2.299,-1.63,2.224,-0.58,3.600,-0.55,4.009,-0.17
2014-02-02,,,0.0927,1.87,,,,,0.3760,-3.84,,,,,,,0.940,0.00,,,,,2.415,-0.12,,,2.666,0.82,,,,,,,,,,,,,,,,,,,4.016,-0.50
2014-02-01,,,,,,,0.100,150.00,0.3910,1.03,0.711,-4.31,,,,,0.940,0.00,,,,,,,,,,,,,,,2.7200,0.29,3.780,-0.11,,,,,,,,,,,,
2014-01-31,0.086,-23.21,0.0910,-3.19,11.720,-0.34,0.040,-42.86,0.3870,-6.52,0.743,0.00,0.084,0.00,,,0.940,-0.53,0.143,-15.38,,,2.418,1.68,1.6590,2.47,2.644,-1.97,13.400,0.45,0.985,-4.09,2.7120,-1.49,3.784,-1.43,0.626,-0.79,,,2.337,-1.56,2.237,-2.99,,,4.036,0.67
2014-01-30,0.112,-15.15,0.0940,-5.05,11.760,1.73,0.070,40.00,0.4140,2.99,0.743,-6.31,0.084,0.00,3.590,-2.97,0.945,0.53,0.169,-14.21,,,2.378,-3.10,1.6190,-1.52,2.697,0.67,13.340,-0.15,1.027,-1.25,2.7530,-0.36,3.839,-0.72,0.631,1.94,4.550,1.56,2.374,0.08,2.306,-1.91,,,4.009,-2.69
2014-01-29,0.132,-0.75,0.0990,-4.81,11.560,1.57,0.050,-28.57,0.4020,3.61,0.793,5.17,0.084,1.20,3.700,3.06,0.940,-1.05,0.197,-4.83,2.661,-0.08,2.454,1.45,1.6440,-1.97,2.679,-2.65,13.360,0.30,1.040,-1.61,2.7630,-1.50,3.867,0.21,0.619,-2.52,4.480,-0.88,2.372,-2.10,2.351,-0.59,3.620,0.56,4.120,1.45
2014-01-28,0.133,-8.90,0.1040,-2.80,11.381,0.45,0.070,-12.50,0.3880,-2.27,0.754,-2.20,0.083,-1.19,3.590,-4.27,0.950,0.53,0.207,5.61,2.663,0.87,2.419,0.62,1.6770,0.36,2.752,0.07,13.320,0.76,1.057,0.86,2.8050,1.04,3.859,-1.23,0.635,0.95,4.520,0.00,2.423,-0.16,2.365,0.00,3.600,0.00,4.061,0.37
2014-01-27,0.146,22.69,0.1070,1.61,11.330,0.98,0.080,-20.00,0.3970,-1.24,0.771,4.05,0.084,0.00,3.750,0.00,0.945,0.53,0.196,7.10,2.640,-0.38,2.404,2.60,1.6710,0.97,2.750,1.29,13.220,1.23,1.048,-0.38,2.7760,-0.25,3.907,-0.46,0.629,-0.63,4.520,-0.88,2.427,1.12,2.365,-0.55,3.600,0.28,4.046,0.45
2014-01-26,,,0.1053,-1.59,,,0.100,0.00,0.4020,-1.47,,,,,3.750,0.27,0.940,0.00,,,,,2.343,-3.30,,,2.715,-0.15,,,,,,,,,,,4.560,0.22,,,,,,,4.028,-1.85
2014-01-25,0.119,-13.14,,,,,0.100,66.67,,,0.741,-2.63,,,,,0.940,0.00,,,,,,,,,,,,,,,2.7830,0.61,3.925,0.82,,,,,,,,,,,,
2014-01-24,0.137,-1.44,0.1070,8.08,11.220,-0.44,0.060,-33.33,0.4080,2.00,0.761,4.68,0.084,1.20,3.740,-3.86,0.940,0.53,0.183,-9.85,2.650,0.00,2.423,-4.15,1.6550,-3.44,2.719,-2.16,13.060,-1.14,1.052,-2.14,2.7660,-1.53,3.893,0.78,0.633,-0.63,4.550,-0.44,2.400,-0.17,2.378,-2.02,3.590,-1.64,4.104,-1.94
2014-01-23,0.139,-4.79,0.0990,-4.81,11.270,0.99,0.090,12.50,0.4000,-5.44,0.727,-2.68,0.083,-2.35,3.890,0.00,0.935,-1.58,0.203,3.57,2.650,-0.04,2.528,-1.10,1.7140,-2.34,2.779,-3.07,13.210,0.99,1.075,-1.74,2.8090,-2.77,3.863,1.07,0.637,-6.87,4.570,0.44,2.404,-3.57,2.427,-0.49,3.650,-0.82,4.185,-0.07
2014-01-22,0.146,-2.01,0.1040,-2.80,11.160,-0.22,0.080,14.29,0.4230,2.42,0.747,-0.80,0.085,0.00,3.890,-4.66,0.950,0.00,0.196,-6.67,2.651,-0.34,2.556,5.10,1.7550,0.69,2.867,1.24,13.080,0.31,1.094,-1.26,2.8890,1.87,3.822,-0.13,0.684,0.44,4.550,-0.66,2.493,-0.56,2.439,0.99,3.680,0.55,4.188,2.00
2014-01-21,0.149,0.68,0.1070,-0.74,11.185,0.83,0.070,-22.22,0.4130,-1.67,0.753,-2.59,0.085,0.00,4.080,0.74,0.950,0.00,0.210,2.94,2.660,0.45,2.432,1.08,1.7430,0.17,2.832,0.12,13.040,0.62,1.108,-2.12,2.8360,0.21,3.827,0.87,0.681,2.10,4.580,-0.87,2.507,0.52,2.415,0.75,3.660,0.27,4.106,0.54
2014-01-20,0.148,4.23,0.1078,0.75,11.093,0.53,0.090,-30.77,0.4200,5.26,0.773,-0.39,0.085,1.19,4.050,4.11,0.950,0.00,0.204,2.51,2.648,0.30,2.406,0.08,1.7400,-0.85,2.829,0.27,12.960,0.86,1.132,-1.48,2.8300,-0.11,3.794,-0.68,0.667,-1.19,4.620,1.54,2.494,-0.56,2.397,-0.79,3.650,0.27,4.084,0.00
2014-01-19,,,,,,,0.130,0.00,0.3990,-1.97,,,,,,,0.950,0.00,,,,,2.404,-0.78,,,,,,,,,,,,,,,,,,,,,,,4.084,-0.71
2014-01-18,0.142,2.16,,,,,0.130,30.00,0.4070,0.49,0.776,3.88,,,,,,,,,,,,,,,,,,,,,2.8330,0.00,3.820,0.10,,,,,,,,,,,,
2014-01-17,0.139,-6.71,0.1070,0.00,11.035,0.14,0.100,25.00,0.4050,-2.64,0.747,-0.40,0.084,-1.18,3.890,-0.51,0.950,-1.04,0.199,-9.13,2.640,0.08,2.423,-1.34,1.7550,-1.24,2.821,-0.70,12.850,-0.93,1.149,-0.61,2.8330,0.68,3.816,-0.78,0.675,0.60,4.550,-1.09,2.508,-0.87,2.416,-1.75,3.640,-0.27,4.113,-1.91
2014-01-16,0.149,-10.24,0.1070,-8.55,11.020,2.04,0.080,14.29,0.4160,1.46,0.750,-1.45,0.085,1.19,3.910,-4.17,0.960,0.52,0.219,8.42,2.638,-0.08,2.456,-3.42,1.7770,-2.74,2.841,-1.80,12.970,-0.15,1.156,-3.51,2.8140,-1.75,3.846,-0.59,0.671,0.15,4.600,-0.22,2.530,-2.01,2.459,-1.32,3.650,0.00,4.193,-1.43
2014-01-15,0.166,7.10,0.1170,4.46,10.800,-0.83,0.070,-12.50,0.4100,2.24,0.761,9.50,0.084,3.70,4.080,-0.73,0.955,0.53,0.202,-2.88,2.640,0.19,2.543,1.19,1.8270,0.61,2.893,0.70,12.990,-0.69,1.198,-0.50,2.8640,0.99,3.869,-0.41,0.670,0.15,4.610,0.22,2.582,-0.12,2.492,7.37,3.650,0.83,4.254,1.26
2014-01-14,0.155,-3.73,0.1120,0.00,10.890,0.27,0.080,0.00,0.4010,6.93,0.695,0.43,0.081,-2.41,4.110,0.74,0.950,0.00,0.208,16.85,2.635,0.19,2.513,-0.36,1.8160,-0.06,2.873,1.56,13.080,0.77,1.204,-1.63,2.8360,-0.07,3.885,-0.36,0.669,0.00,4.600,0.00,2.585,1.61,2.321,-0.98,3.620,0.28,4.201,-0.76
2014-01-13,0.161,0.00,0.1120,-5.00,10.861,1.50,0.080,0.00,0.3750,-1.06,0.692,-1.56,,,4.080,-1.69,0.950,0.53,0.178,-2.73,2.630,0.19,2.522,0.56,1.8170,-1.57,2.829,-1.01,12.980,-0.92,1.224,-0.24,2.8380,-1.15,3.899,-0.89,0.000,-100.00,4.600,0.00,2.544,-0.63,2.344,-1.22,3.610,-0.82,4.233,0.36
2014-01-12,,,0.1179,-0.92,,,0.080,0.00,,,,,,,,,0.945,0.00,,,,,2.508,-1.99,,,2.858,-0.07,,,,,,,,,,,,,,,,,,,4.218,-1.31
2014-01-11,0.161,0.63,,,,,0.080,14.29,,,0.703,3.38,,,,,0.945,0.00,,,,,,,,,,,,,,,2.8710,-0.10,3.934,0.51,,,,,,,,,,,,
2014-01-10,0.160,-13.51,0.1190,-6.30,10.700,0.34,0.070,-22.22,0.3790,-6.65,0.680,-5.03,0.083,-1.19,4.150,0.00,0.945,-2.58,0.183,5.78,2.625,-0.57,2.559,-0.97,1.8460,-3.35,2.860,-3.67,13.100,-1.06,1.227,-2.08,2.8740,-3.72,3.914,0.80,0.701,-0.28,4.600,-0.86,2.560,-4.69,2.373,-1.98,3.640,-0.82,4.274,-1.59
2014-01-09,0.185,10.12,0.1270,-1.55,10.664,-0.06,0.090,-10.00,0.4060,5.45,0.716,2.14,0.084,0.00,4.150,-1.66,0.970,-1.02,0.173,-11.28,,,2.584,2.01,1.9100,0.26,2.969,-0.74,13.240,-0.08,1.253,0.72,2.9850,0.37,3.883,-0.13,0.703,-1.95,4.640,-0.43,2.686,-1.29,2.421,2.20,3.670,0.82,4.343,0.74
2014-01-08,0.168,26.32,0.1290,24.04,10.670,0.47,0.100,25.00,0.3850,1.32,0.701,-3.31,0.084,0.00,4.220,0.96,0.980,-0.51,0.195,0.52,,,2.533,-0.59,1.9050,0.85,2.991,1.70,13.250,1.22,1.244,3.93,2.9740,0.78,3.888,0.26,0.717,3.02,4.660,-1.06,2.721,1.53,2.369,0.08,3.640,-0.27,4.311,-0.53
2014-01-07,0.133,-15.82,0.1040,-4.59,10.620,-0.19,0.080,-27.27,0.3800,4.68,0.725,-3.59,0.084,3.70,4.180,0.97,0.985,-0.51,0.194,-3.96,,,2.548,-0.62,1.8890,-1.00,2.941,-0.57,13.090,-0.30,1.197,-1.40,2.9510,-0.77,3.878,-1.30,0.696,-4.79,4.710,2.39,2.680,-1.33,2.367,-1.17,3.650,-0.27,4.334,-1.30
2014-01-06,0.158,-4.82,0.1090,-5.71,10.640,0.00,0.110,37.50,0.3630,-5.47,0.752,3.01,0.081,-3.57,4.140,-0.24,0.990,0.51,0.202,-3.35,2.640,-1.12,2.564,-0.66,1.9080,-1.85,2.958,-1.78,13.130,0.08,1.214,12.72,2.9740,-1.82,3.929,-0.15,0.731,-0.81,4.600,0.66,2.716,-1.38,2.395,-0.83,3.660,-0.81,4.391,-0.30
2014-01-05,,,0.1156,1.40,,,0.080,0.00,0.3840,4.63,,,,,,,0.985,0.00,,,,,2.581,1.18,,,3.012,0.45,,,,,,,,,,,,,,,,,,,4.404,1.38
2014-01-04,0.166,5.73,,,,,0.080,0.00,,,0.730,0.00,,,,,0.985,0.00,0.209,-10.68,,,,,,,,,,,,,3.0290,0.17,3.935,-0.13,,,,,2.754,0.15,,,,,,
